cont_x1,cont_x2,cont_x3,cont_x4,mixed_x1,mixed_x2,mixed_x3,mixed_x4,logit_x1,logit_x2,logit_x3,logit_x4
-0.5761892772661916,2.1171948759466535,-1.8645873686472612,-0.7508401948070649,0.0,1.0,0.0,-0.7508401948070649,-0.1969153250044991,-0.05906523338543618,0.19186507033501796,-0.7508401948070649
0.03760032927178489,1.3298438318807917,0.3967835033866355,-1.5060619774479276,1.0,1.0,1.0,-1.5060619774479276,-0.32052930726188933,-0.05831369597167246,0.2045516435667986,-1.5060619774479276
0.0067279495680374335,-1.6796316858284872,0.539744020042325,-0.05051418074992031,1.0,1.0,0.0,-0.05051418074992031,-0.1964499728271725,0.2965780526637354,-0.05304261875923712,-0.05051418074992031
0.041912183348602645,3.0475417466918095,-1.104000968359643,0.2342484310790362,0.0,1.0,0.0,0.2342484310790362,0.09878879432122781,0.017682741448971084,0.008553657618604174,0.2342484310790362
0.4804431889237581,-0.23789993757520755,1.2401942995804909,0.22031123234044223,0.0,0.0,1.0,0.22031123234044223,-0.06897646689184794,-0.05984306479892182,0.17873463263698397,0.22031123234044223
-1.4540041801179655,-2.3459493932752427,0.3642205963999173,-0.5254869583383925,1.0,0.0,1.0,-0.5254869583383925,-0.10352124080248667,-0.23436069029766116,0.004481136409821812,-0.5254869583383925
1.4357241677936616,-0.10289859403494805,-0.27455183432715924,-0.18269775265786714,0.0,1.0,1.0,-0.18269775265786714,-0.05348630996147474,-0.156119117545093,-0.15361710791263283,-0.18269775265786714
1.7164775248770143,2.5479941304615736,-0.31482386688889374,-0.3388410935330623,1.0,1.0,1.0,-0.3388410935330623,-0.09899728421541681,0.21743979765838706,0.08991888738199395,-0.3388410935330623
0.6914430121807216,-3.6762573557726546,5.453719289491648,-6.867809837515914,1.0,0.0,1.0,-6.867809837515914,0.10161227352543503,0.2947659200418933,-0.08363291644989602,-6.867809837515914
-0.6640947638635588,-1.4499080303225318,0.42476052703513295,0.07061436978098937,0.0,0.0,1.0,0.07061436978098937,-1.6730658004523866,-0.14627254064949696,0.012601255379150425,0.07061436978098937
-0.9706613549990837,-0.6998926986094995,-0.20562974453573557,-0.716925569963841,1.0,0.0,1.0,-0.716925569963841,-0.14174792415033405,-0.23412828307142858,0.008404362640740862,-0.716925569963841
-2.0735126131182366,-2.4654307680914265,-0.49259270031927505,-0.21359881988843693,0.0,0.0,0.0,-0.21359881988843693,-0.10237219215056301,-0.15582190545954233,-0.14859992204849087,-0.21359881988843693
0.4554461268748021,6.654037130064594,-1.648668290733371,0.49858179574765865,1.0,1.0,0.0,0.49858179574765865,-0.2907755977925254,-0.5103225822660596,0.11559595625200475,0.49858179574765865
3.2056939187865776,0.21339726159167594,0.34818965479305286,-0.6281799478000167,1.0,1.0,0.0,-0.6281799478000167,0.2390062822649959,0.016830259502112588,-0.005836942835242012,-0.6281799478000167
0.3138786730272015,0.4392991501471852,0.7697217209066842,-0.3708571866929587,1.0,1.0,1.0,-0.3708571866929587,-0.048724292996452784,0.01857957853903569,0.023693009581273614,-0.3708571866929587
0.09541700925290497,-1.891922647750382,0.3005883950492568,-0.11029899082606673,1.0,0.0,1.0,-0.11029899082606673,0.09343662418761087,0.2948156256354433,-0.08279384491326601,-0.11029899082606673
-0.6878797053929037,-1.5967075807718905,1.1937333954962166,-0.3020394316793392,1.0,0.0,1.0,-0.3020394316793392,0.052536346041931276,-0.15676370476118356,-0.1644982733362529,-0.3020394316793392
-0.7849466520104347,1.2032432555534505,-1.9486937726542752,3.4066004054330294,0.0,0.0,0.0,3.4066004054330294,0.0035733885546712085,-0.15646602408001614,-0.15947317719046838,3.4066004054330294
0.512291042535922,0.5141513610189496,1.5356837584447751,-1.1992005830730514,1.0,0.0,1.0,-1.1992005830730514,0.633680713958995,-0.5159430104165306,0.02071847973646815,-1.1992005830730514
-0.861790257085819,-0.42604599606932514,0.9192809729234955,-0.42783678266434927,0.0,0.0,0.0,-0.42783678266434927,-0.22552623758276347,-0.1550731643292232,-0.13596055239439786,-0.42783678266434927
-1.6309435519985593,-3.819269244546357,2.441273897969387,-0.36049369096141554,1.0,0.0,1.0,-0.36049369096141554,-0.3454835363832234,-0.5099899737542233,0.12121066307251215,-0.36049369096141554
1.0869210442969734,1.0266527124393408,0.40159786146546644,0.03614824711198028,0.0,1.0,1.0,0.03614824711198028,-0.011353527225019588,-0.15637527273072965,-0.15794121934309996,0.03614824711198028
0.2258471304090015,-1.2402007297028712,1.2521174611374564,-0.8719312222042064,0.0,0.0,1.0,-0.8719312222042064,-0.043112634449811116,0.21710003508147657,0.08418341402504381,-0.8719312222042064
3.4184621867015723,2.013761720315218,0.943391882605774,-1.0500797171246028,1.0,1.0,1.0,-1.0500797171246028,-0.3824369490884337,-0.23266496311344326,0.03310641402037373,-1.0500797171246028
1.812639717925719,6.574350237785411,-4.114964545089353,4.893839347565242,0.0,1.0,0.0,4.893839347565242,-0.08001006099740549,0.29587013153218245,-0.06499291306700021,4.893839347565242
0.011582241532463011,0.595037089133815,1.3560315126217515,-0.9744119766915829,0.0,0.0,1.0,-0.9744119766915829,1.120899549542916,-0.06707716831828608,0.05661698102855048,-0.9744119766915829
-0.49478721188143304,0.2947098268084949,0.41389422846519075,1.2470493654036257,0.0,1.0,1.0,1.2470493654036257,-0.4086064978956545,-0.23250585979300342,0.03579220968298871,1.2470493654036257
0.6387023054394871,1.542370330698851,-1.3632397754254069,2.050038001524963,1.0,1.0,1.0,2.050038001524963,0.2661038235511386,0.21522008806500303,0.05244835325552198,2.050038001524963
2.354255073677061,-0.6650145816953152,3.1991475474778124,-0.2949544077318889,1.0,1.0,0.0,-0.2949544077318889,0.711637915758301,0.2910571398123346,-0.14624019470533461,-0.2949544077318889
0.021014119743156607,4.793381312568362,0.31824639771349506,-0.49310404811990266,1.0,0.0,0.0,-0.49310404811990266,0.03636838687544994,0.018062239550409087,0.01495989949963622,-0.49310404811990266
-3.2017675148292275,-4.65940993758191,0.892475579497963,-1.0445488942918248,1.0,0.0,0.0,-1.0445488942918248,-0.12166780785450972,-0.4328049382061929,-0.05472280325218877,-1.0445488942918248
0.6239283034332637,-1.1639093526053639,0.8522973976590903,-0.31069475239303035,1.0,0.0,1.0,-0.31069475239303035,-0.26248510461010793,-0.43194880959449156,-0.040270644079196186,-0.31069475239303035
-0.024238609076592824,-0.786830639248288,0.24134878535257862,0.08891915321230501,0.0,1.0,0.0,0.08891915321230501,0.0013631605075407616,-0.15645258652999117,-0.15924634023022488,0.08891915321230501
3.1421403856705448,4.789758346756193,-0.1984942371506728,0.19813598237790273,0.0,1.0,0.0,0.19813598237790273,-0.10608784111304431,-0.059617438330992534,0.18254339405855913,0.19813598237790273
-0.3165537033523793,0.39051806311145293,0.46461377817152755,-0.1406553006268524,0.0,1.0,1.0,-0.1406553006268524,-0.07819816411255859,-0.059786999535484775,0.17968106066215878,-0.1406553006268524
-0.9917891935898506,-0.09954162959879301,-1.1304032289078616,1.3031860684575374,1.0,0.0,0.0,1.3031860684575374,-0.08826129767917007,0.2173745259519967,0.08881704698400482,1.3031860684575374
-2.4415625642405256,-5.661557956509006,3.851904015927229,0.7702615752573848,1.0,0.0,1.0,0.7702615752573848,0.3370339465660447,-0.43559371277611403,-0.10179962492504378,0.7702615752573848
1.6171638382725733,2.5480596789417422,1.1876497515397915,-0.5813899371900354,1.0,1.0,0.0,-0.5813899371900354,0.2773968364540448,-0.15813079178755307,-0.18757583322431998,-0.5813899371900354
0.12331999689393222,3.316207722392988,0.5141108949817416,-0.4132443742770938,0.0,0.0,1.0,-0.4132443742770938,-0.03677596696710925,0.01850693615765686,0.022466746092303327,-0.4132443742770938
-0.2341887795025529,-1.1580915752961882,0.6764497789618973,-1.8925138626249458,1.0,1.0,1.0,-1.8925138626249458,-0.2653063920965114,-0.23337708316869005,0.02108523840722064,-1.8925138626249458
-0.46068126522390407,0.8485879861799557,-0.21062038823772397,-0.029882313556476886,0.0,1.0,0.0,-0.029882313556476886,-0.2951345650842311,0.2971780265654641,-0.042914562987109925,-0.029882313556476886
-2.269681041387946,-0.019019943635741887,-2.5758712272013886,1.9663533825945425,0.0,0.0,0.0,1.9663533825945425,-0.13642505709595382,-0.05943299679432951,0.18565691977132304,1.9663533825945425
-0.44662515440119355,-1.0967132870966871,-0.23884375518449036,-0.3322700903883774,1.0,0.0,0.0,-0.3322700903883774,0.2658983440188032,-0.5137069995212808,0.058464193323210345,-0.3322700903883774
-1.5139655320308736,-1.151021958099408,-0.4942260773244851,1.1951438605710292,0.0,0.0,1.0,1.1951438605710292,-0.08059714899990403,-0.4330546359844984,-0.058937908305203776,1.1951438605710292
0.014936330815573523,0.18492151657068107,-0.21602247062428576,-0.5225266692785472,1.0,0.0,1.0,-0.5225266692785472,0.1454126216672136,-0.23587413649348987,-0.021067087330078407,-0.5225266692785472
-4.333370584586901,-6.335566636659552,1.8656780160328599,-1.8128501576199298,0.0,0.0,0.0,-1.8128501576199298,-0.052730368717456594,-0.15612371345016063,-0.15369469059200308,-1.8128501576199298
-0.09080529792382347,1.192089895607179,-0.5958966470679843,-1.952760722744591,1.0,0.0,1.0,-1.952760722744591,-0.6991614078612125,-0.5078397141478096,0.15750882396844557,-1.952760722744591
0.4465805365743042,-0.7358994928931151,2.37729891583273,-2.8961848336762337,0.0,0.0,1.0,-2.8961848336762337,-0.41795582060988323,-0.15390324788029996,-0.1162113949572454,-2.8961848336762337
-1.367623506818903,-2.9055804652950403,3.6802076651250055,-0.4211291487080359,0.0,0.0,1.0,-0.4211291487080359,-0.8993516024649906,-0.22952227088202348,0.08615765858741084,-0.4211291487080359
-0.9293571954638793,1.0698055773043347,-3.6604125246498187,1.275859991103013,0.0,0.0,1.0,1.275859991103013,-0.26731985296861965,-0.2333648419064242,0.02129188104049605,1.275859991103013
-0.3221365650260692,-1.8894034451689832,0.9996055611610303,0.07705908868740814,1.0,0.0,1.0,0.07705908868740814,0.16602434264890245,-0.235999449821294,-0.02318247996521529,0.07705908868740814
-0.4983833759000323,-0.8470372795455217,-1.1574832889489357,2.6664812009143453,1.0,1.0,0.0,2.6664812009143453,0.10038022102880992,-0.15705458174302206,-0.16940851740920365,2.6664812009143453
0.7812490229956996,0.20651505710631635,-1.115761152131677,-0.19515417158215748,1.0,1.0,1.0,-0.19515417158215748,0.7926024143040407,0.01346455444395911,-0.06265282839841392,-0.19515417158215748
0.10646267697227907,3.5898183485083326,-4.9230302302588935,2.7980909037870996,1.0,1.0,0.0,2.7980909037870996,0.13830425472485833,0.2945428433627595,-0.08739863532736365,2.7980909037870996
0.9453812223902675,0.37785832383003015,-0.5661349598516633,-0.14266846578927622,1.0,1.0,1.0,-0.14266846578927622,0.8262103493749775,0.01326022787714276,-0.06610202986947873,-0.14266846578927622
0.11654650287270368,-3.268395602489653,2.05114620218925,-1.8217284882084186,1.0,0.0,1.0,-1.8217284882084186,0.15170703699650354,0.29446135830628184,-0.0887741704868474,-1.8217284882084186
-0.5644130482229142,-0.5920382714256305,-2.271863012168258,1.7744744511164436,0.0,1.0,0.0,1.7744744511164436,-0.3844953482102977,-0.1541066779165408,-0.11964546225056681,1.7744744511164436
2.3520107395533247,1.326216132032627,1.194958810999496,-1.005854470055547,1.0,1.0,1.0,-1.005854470055547,0.32433660156809796,-0.062234294988839756,0.13836868895559962,-1.005854470055547
-0.28770384262163307,-2.4167435661374155,0.289608152602017,0.3772022768282155,0.0,0.0,0.0,0.3772022768282155,-0.0687166745711022,0.29580147099498055,-0.06615195973239903,0.3772022768282155
-1.1358529506164436,-0.3243256686209723,-1.5484384813382062,0.1416493064631528,0.0,0.0,0.0,0.1416493064631528,-0.13990826457250594,-0.5112398122052547,0.1001123561266249,0.1416493064631528
-1.3923577545220907,1.038072298745194,0.9946866449351051,-1.6950059771716885,0.0,0.0,1.0,-1.6950059771716885,-0.2000592166755534,-0.5108741117387425,0.1062856825164154,-1.6950059771716885
-3.3620435943422526,-3.7091260753932547,1.6557845160742986,-1.0479366466192694,0.0,0.0,1.0,-1.0479366466192694,-0.5926178272431322,-0.23138712390216332,0.05467739696207191,-1.0479366466192694
-0.1109181068525304,-3.6078654049456365,0.6741665150372418,-0.3672901692129434,1.0,0.0,1.0,-0.3672901692129434,-0.4273818030525306,-0.23239171134456305,0.03771912991864432,-0.3672901692129434
1.0945139131446608,-0.6457485476590965,-2.63026569127272,2.2856440382781336,0.0,1.0,0.0,2.2856440382781336,-0.013089080112098306,-0.1563647210689808,-0.1577630985642247,2.2856440382781336
-0.10542761542701994,1.6733219428259176,-1.6645707299454384,2.0164488358916617,1.0,0.0,0.0,2.0164488358916617,0.45486918328950343,-0.06302789549492599,0.1249720559299453,2.0164488358916617
2.328902799595375,1.9600276617176062,1.9654543359048993,0.26357802819452597,0.0,1.0,0.0,0.26357802819452597,0.5191731677116106,-0.4367010667882164,-0.12049267667570497,0.26357802819452597
0.8952285064509244,1.3170079567864752,0.16154487757797026,0.31856363013374134,0.0,1.0,1.0,0.31856363013374134,-0.06148684284439346,-0.05988859955626802,0.17796596826567773,0.31856363013374134
1.2147847339756368,0.042762484506221776,2.2020633428251184,-1.3586764451886708,0.0,0.0,1.0,-1.3586764451886708,0.02900513231397986,0.21666157982803114,0.07678192664753794,-1.3586764451886708
0.07805429106263612,0.9931355300172151,-1.770401690087255,1.0240254179302588,1.0,1.0,0.0,1.0240254179302588,-0.5067325100773272,-0.2319092818972731,0.04586293806461535,1.0240254179302588
-0.05691912066946342,1.7343895033459817,-1.8193085741762927,-0.8458829698446635,0.0,0.0,1.0,-0.8458829698446635,0.3731838903918393,0.016014498285176204,-0.019607666991850084,-0.8458829698446635
0.35827783262240614,0.7558166593581678,0.08253971958748663,-0.3958488482324924,0.0,0.0,0.0,-0.3958488482324924,-0.375785251265992,-0.23270540352064745,0.03242374649361797,-0.3958488482324924
-0.6272410217585528,-0.2520258167079711,0.3245053002497093,-0.38382719696367645,1.0,0.0,1.0,-0.38382719696367645,-0.33731507767559576,-0.5100396356308126,0.12037232951434462,-0.38382719696367645
2.087517999904172,3.4574828219979334,-2.233210527367465,-0.3614388319607538,0.0,1.0,0.0,-0.3614388319607538,-0.017311985739734775,-0.15633904701887735,-0.15732969936036806,-0.3614388319607538
-0.35872850265341816,1.926825649407927,-2.53585085662863,2.7358495939881573,0.0,1.0,0.0,2.7358495939881573,-0.22109153456418637,-0.05891824899357939,0.19434628845811996,2.7358495939881573
0.8444974459265502,1.1972100484603914,-1.5076611798726203,0.16469677046827128,1.0,1.0,0.0,0.16469677046827128,0.5698339522587512,-0.06372684818269869,0.11317315637207666,0.16469677046827128
1.3126540925741994,0.6748291811726861,-0.020058523389383964,0.17564949421427575,0.0,1.0,0.0,0.17564949421427575,0.15374519584193116,0.01734862235407264,0.002913450906423254,0.17564949421427575
0.5999371354999326,1.3865639274791566,-1.1274888741945557,0.44580215742162443,0.0,1.0,1.0,0.44580215742162443,-0.08394032762847528,-0.059752088834936545,0.1802703821662735,0.44580215742162443
0.022394270425599043,-0.14224656317449802,-0.311048268344706,0.07112544422725244,0.0,0.0,0.0,0.07112544422725244,0.06149684128582697,0.21646403959444638,0.07344728409521939,0.07112544422725244
-1.977630990937152,-3.5580657487920386,3.8841027378880453,-1.609589052236511,1.0,0.0,1.0,-1.609589052236511,-0.2180682337255152,-0.5107646221013165,0.10813395816828299,-1.609589052236511
2.356425513026689,1.272473384813087,0.7331319541762786,-0.34275741373518087,0.0,1.0,0.0,-0.34275741373518087,-0.33032329072132816,-0.15443602842560172,-0.12520517128913683,-0.34275741373518087
-1.8212111590783908,0.2826347389444447,-1.6838734200685304,-0.014046881571875856,1.0,0.0,0.0,-0.014046881571875856,-0.2163210360594895,-0.05894725225067954,0.1938566894861694,-0.014046881571875856
-0.8735943696960011,-2.0400345996360256,2.1308151804755506,0.11362356603464527,1.0,0.0,0.0,0.11362356603464527,0.0006645262909396876,-0.4335486835685251,-0.06727784021005782,0.11362356603464527
2.2211636207610628,3.58253563482205,4.250744630711848,-1.483117186642579,0.0,0.0,1.0,-1.483117186642579,0.03326653070231564,-0.4337468943666193,-0.07062380244600082,-1.483117186642579
0.8501335030778948,0.4461251109554794,1.9946022689730871,-2.1915598679488393,0.0,0.0,1.0,-2.1915598679488393,-0.5385097747293545,-0.23171608527940718,0.04912425679047103,-2.1915598679488393
-0.1589550592384794,2.0616259542339224,-1.2782002954000178,2.769455842010217,0.0,1.0,0.0,2.769455842010217,-0.7194181357021093,-0.23061621454269238,0.06769098466226928,2.769455842010217
-0.08532207007821943,0.9367916640742092,-1.7881026646309626,1.129983853031966,1.0,0.0,0.0,1.129983853031966,0.5784156645250206,-0.06377902252191564,0.11229241036639098,1.129983853031966
-1.3634297130501682,-1.2157228629222663,-1.299554546579301,1.531522778226372,0.0,0.0,0.0,1.531522778226372,0.29280492178211226,-0.43532481304250464,-0.09726037498224006,1.531522778226372
1.4067165510730415,-0.6956752386111089,1.2764034716247787,0.1774663636866266,1.0,1.0,1.0,0.1774663636866266,0.15485973212716395,-0.5130319167378852,0.06986014914951277,0.1774663636866266
-0.04444497674308856,2.0268085124486706,-1.8194525126531438,1.6894957723316832,0.0,1.0,0.0,1.6894957723316832,0.23345686492046683,0.293964342894824,-0.097164201773788,1.6894957723316832
-0.1208394506602232,-1.2551286251025506,0.5602748770744972,-0.03735511949046474,0.0,0.0,1.0,-0.03735511949046474,0.3026363936299834,-0.06210236397380303,0.14059579362551086,-0.03735511949046474
-0.07919879507453524,-0.01924253359265571,-0.3192789117920585,-0.41475049715627454,0.0,1.0,1.0,-0.41475049715627454,-0.16931907966449516,-0.23396065838584534,0.011234005996028099,-0.41475049715627454
0.5960334914847752,1.0808716713400142,0.630794783252816,0.15425441068547593,0.0,0.0,0.0,0.15425441068547593,-0.1582544164777349,0.21780006395766982,0.09600048053369639,0.15425441068547593
0.358944333639619,1.2037410510897375,-1.324974529065991,0.6702577808525573,1.0,1.0,0.0,0.6702577808525573,-0.19684036947037575,-0.5108936814027862,0.10595533039892299,0.6702577808525573
-1.729234543153334,-1.7803103252311665,0.0979060165403144,-0.04559400647898023,0.0,0.0,0.0,-0.04559400647898023,0.28284556793090854,0.016563729270103744,-0.010336193630928608,-0.04559400647898023
2.970317057360668,2.4814005284476677,-0.6840577070096433,0.9268929827660286,1.0,1.0,1.0,0.9268929827660286,-0.24787378479983924,-0.5105834129341887,0.11119291880940725,0.9268929827660286
2.357688063058364,-0.6732426902045828,3.9386361796254468,-2.4441306091337074,0.0,1.0,1.0,-2.4441306091337074,0.42483090957433123,0.2928008438152361,-0.116805028707977,-2.4441306091337074
-2.190126590612195,-1.3031333373634422,-1.5306393968499301,0.4956451757212887,0.0,0.0,1.0,0.4956451757212887,-0.6764781761919405,0.22095071517862608,0.1491860794279502,0.4956451757212887
4.914518915052792,3.276642903158462,0.9591380223426458,-0.5293496495674923,0.0,1.0,1.0,-0.5293496495674923,-0.03321179484229725,-0.2347881514813811,-0.0027347619761921987,-0.5293496495674923
1.6266965354344904,-1.2032143792747294,1.9369937712501817,0.6428370515245714,1.0,1.0,0.0,0.6428370515245714,-0.18751852686892953,0.21797798132136825,0.09900387280988533,0.6428370515245714
-1.4488503766737373,-1.9589401675471005,-0.1932828405108535,-0.23693370336846334,1.0,0.0,1.0,-0.23693370336846334,0.27584339354150444,0.016606300473904767,-0.00961755649497821,-0.23693370336846334
-0.32862833405638286,-0.4255033672217994,-1.080342394138634,0.3477105633842619,0.0,0.0,0.0,0.3477105633842619,0.02019882757669747,-0.15656710196147522,-0.16117945544323314,0.3477105633842619
-0.5715112363577928,-3.4599176745094904,0.18552802625261888,-0.3275459283410774,0.0,0.0,1.0,-0.3275459283410774,-0.14743928674579784,-0.5111940257592252,0.10088526921110666,-0.3275459283410774
-0.13459548354412587,-1.368246880720451,0.7330793989644777,-0.5806634693968313,1.0,0.0,0.0,-0.5806634693968313,-0.24342238397377836,-0.23351013163591844,0.018839270219933826,-0.5806634693968313
-1.7274614309348362,-4.27282248931515,3.275003560930574,-1.322868019046112,0.0,0.0,1.0,-1.322868019046112,-0.1440270357905301,-0.4326690005393536,-0.05242806298546267,-1.322868019046112
1.67484576077218,4.151470573790629,-1.9522249489331247,0.17712537121377048,1.0,1.0,1.0,0.17712537121377048,-0.4975884482450844,-0.23196487515990577,0.04492447780346845,0.17712537121377048
-1.1106086152097416,0.30369496306690613,-0.28971691941272115,0.10889536152406874,0.0,0.0,0.0,0.10889536152406874,0.2333697888718376,0.2939648722921234,-0.09715526510944393,0.10889536152406874
3.541927488171834,4.034714866973219,-0.24836406820181903,-0.04005128770282874,0.0,1.0,0.0,-0.04005128770282874,-0.20842328429976248,-0.510823260616272,0.10714409152882913,-0.04005128770282874
1.1078496952283685,-0.5573996544710695,0.3572862096369954,-0.24082533429536576,1.0,1.0,1.0,-0.24082533429536576,-0.1390218126192077,-0.05941720926856192,0.18592342626605107,-0.24082533429536576
-0.9327156726290577,-1.252444901592213,-1.3398262165083636,-2.6085162004926934,1.0,0.0,1.0,-2.6085162004926934,0.12664163838597245,0.29461374871149903,-0.08620169438625429,-2.6085162004926934
-0.24063025479847788,1.0736757886507218,0.2739235141959915,0.4835814631897891,1.0,0.0,1.0,0.4835814631897891,-0.58540994471711,-0.15288517502917565,-0.0990254830591356,0.4835814631897891
0.6166096042116649,-0.1973646511345969,0.5601744839895083,0.18668996197848928,1.0,0.0,0.0,0.18668996197848928,0.20419002584516502,-0.15768571546115234,-0.18006257665823983,0.18668996197848928
-0.7606524806211439,-1.082612743164596,-0.055553823372162414,-0.7294592255017168,1.0,0.0,0.0,-0.7294592255017168,0.051924810731427656,-0.4338603313359838,-0.07253871232630481,-0.7294592255017168
1.4837234243417332,-2.177316145473577,1.4844625061510113,-0.8807901557807696,0.0,0.0,1.0,-0.8807901557807696,-0.1820236120371831,-0.43243799229803004,-0.048528452777077194,-0.8807901557807696
-3.0981030795692095,-3.0524054540520944,0.5343186200982987,-0.6211149995624419,1.0,0.0,1.0,-0.6211149995624419,-0.38469917184207625,-0.23265120945057616,0.033338587226887914,-0.6211149995624419
-0.7110870558165607,1.2977109661956263,0.06031544052882931,1.0869099690627249,1.0,1.0,0.0,1.0869099690627249,-0.077905945674246,-0.1559706531923274,-0.1511109068251344,1.0869099690627249
1.245000289336365,-0.15063786900152404,1.6991175063684458,-1.73264310860684,1.0,0.0,1.0,-1.73264310860684,0.3892421282367212,0.015916868823531494,-0.021255733065542695,-1.73264310860684
0.7124431646183353,1.513426710813206,0.4766481300307627,-0.17307853662386302,0.0,0.0,0.0,-0.17307853662386302,-0.36174645061333005,-0.1542449846627016,-0.12198019453599122,-0.17307853662386302
-0.004517816622724602,-1.201995878470456,1.8204942043066963,1.6414556397247113,1.0,0.0,0.0,1.6414556397247113,-0.2804283132132993,-0.5103854907764898,0.11453400855671013,1.6414556397247113
0.21504078917382244,2.318524415890256,-1.980231485088019,0.319225913636009,0.0,1.0,0.0,0.319225913636009,0.4234146733625517,-0.4361188827191104,-0.11066492799437198,0.319225913636009
-0.08997074239355425,-1.843989738432208,1.6336893929555363,0.09970168353511409,0.0,0.0,1.0,0.09970168353511409,-0.04727656442320066,-0.05997499395679212,0.17650755931757772,0.09970168353511409
0.5044852543367931,-0.2961127072726622,0.8569194278184458,0.04835503848186969,1.0,1.0,0.0,0.04835503848186969,-0.13432016973178829,-0.23417344167924825,0.007642047984601483,0.04835503848186969
0.5963898237050201,0.5179690807281738,-3.0197318417112555,1.1525918089027278,1.0,1.0,0.0,1.1525918089027278,0.12403609925336365,0.01752924510570386,0.005962512368872602,1.1525918089027278
-0.3028088240636137,0.8434605404735193,-1.111197332316685,0.27655931871827133,1.0,1.0,1.0,0.27655931871827133,0.40601468345490854,0.015814896517966304,-0.022977109937105264,0.27655931871827133
0.1619630510924611,0.12483252865808633,0.2469557680650007,-0.38107534003433524,0.0,1.0,0.0,-0.38107534003433524,0.2587613031647402,0.29381049919747226,-0.0997612106478052,-0.38107534003433524
0.5032504520536389,1.67834032726312,-0.8286464073788635,-0.22239261106472602,0.0,1.0,1.0,-0.22239261106472602,-0.22610592540279278,-0.058887762941325195,0.19486091823886995,-0.22239261106472602
1.3910310211334018,4.209840169445021,0.19933707439057294,-0.19440738259157292,1.0,0.0,0.0,-0.19440738259157292,-0.10913378779279798,0.21750142468102673,0.09095920250331159,-0.19440738259157292
-0.8568219265214785,-1.5808502365873163,0.8341662651100297,0.22799378354926134,1.0,0.0,1.0,0.22799378354926134,-0.045392442726703175,-0.43326867046038625,-0.06255098731198085,0.22799378354926134
