x1,x2,x3,x4
0.0,0.0,0.0,0.08290576980895549
0.0,0.0,1.0,-0.24466827956158277
0.0,0.0,0.0,0.08959502580328786
1.0,0.0,0.0,0.4901005704124905
1.0,0.0,1.0,0.6595612017431172
1.0,1.0,0.0,0.5343688064525745
0.0,0.0,1.0,0.5588403764272952
0.0,0.0,0.0,0.07576148010395828
0.0,0.0,1.0,0.004587200058059237
1.0,0.0,1.0,0.78474497443634
0.0,0.0,0.0,0.5662646039723234
1.0,0.0,0.0,-0.37826561934884545
1.0,1.0,1.0,0.2612355858617979
1.0,0.0,1.0,-0.6693699844796903
1.0,1.0,0.0,1.817083705057575
1.0,1.0,0.0,0.7819638305244727
1.0,1.0,1.0,-1.5678453407873028
0.0,0.0,1.0,-0.7511745311781404
1.0,1.0,1.0,-0.4090322247457859
1.0,1.0,0.0,-0.27626562641401226
0.0,0.0,1.0,0.23249093159721304
0.0,0.0,0.0,1.8702863397437646
0.0,0.0,0.0,0.19132571072076066
0.0,1.0,0.0,0.16873101778263536
0.0,0.0,1.0,0.8232363104994844
1.0,1.0,1.0,0.030817379675994214
1.0,1.0,1.0,1.2774903100547996
1.0,1.0,0.0,-0.4782392852941785
1.0,0.0,1.0,-0.3584279107753309
1.0,0.0,1.0,1.1181915982506236
0.0,1.0,0.0,0.056883056766675176
1.0,0.0,0.0,0.7565398243484275
1.0,0.0,0.0,0.7062171041061379
1.0,1.0,1.0,0.9200466338823667
1.0,1.0,0.0,-0.20337892629686066
1.0,0.0,1.0,0.011076880966715734
0.0,1.0,0.0,1.4913036719107258
0.0,0.0,0.0,3.7923556977227864
0.0,0.0,0.0,2.19659983292058
1.0,1.0,1.0,-1.7495622485369173
0.0,1.0,1.0,-1.4042392953491214
1.0,1.0,1.0,1.7217559482707752
0.0,0.0,0.0,-0.3200421584650579
0.0,0.0,0.0,0.7933411688520923
0.0,1.0,0.0,2.9777849033941157
0.0,1.0,0.0,3.5313501847295967
1.0,1.0,1.0,0.02523095202698616
1.0,1.0,1.0,-0.830007043571164
1.0,1.0,1.0,1.6151773639843305
0.0,0.0,0.0,0.0611558300245826
1.0,1.0,1.0,-0.21010865582447316
0.0,0.0,1.0,-1.2728332655763026
0.0,1.0,1.0,-0.6902288009290241
0.0,0.0,1.0,1.1276722477944405
1.0,1.0,1.0,-0.3456745943608139
1.0,0.0,1.0,0.780824636212812
1.0,0.0,0.0,1.7780184386028095
1.0,1.0,0.0,-0.2315553992828807
0.0,1.0,1.0,-0.616514999447181
0.0,1.0,1.0,1.180307381322703
0.0,1.0,0.0,-0.052900250744544054
0.0,0.0,1.0,0.5273803999875641
1.0,0.0,1.0,-1.8609122153362532
1.0,0.0,1.0,-1.5789693686596498
1.0,1.0,0.0,0.867565135464681
0.0,1.0,0.0,2.481013270927619
1.0,0.0,0.0,0.5945816842276783
1.0,1.0,0.0,0.3471912541015989
0.0,0.0,1.0,-2.426665567482853
0.0,0.0,1.0,-0.05506858429521857
0.0,0.0,1.0,-0.9539976469129089
1.0,0.0,1.0,0.6735977151897593
1.0,1.0,0.0,0.34121408317879276
0.0,1.0,0.0,-0.038612179951474
0.0,1.0,1.0,-0.21199233369089174
1.0,1.0,0.0,0.39054253091203306
0.0,1.0,0.0,1.399706931742706
1.0,0.0,1.0,-7.652096491973824
1.0,0.0,1.0,-1.9656885785703755
0.0,0.0,0.0,-2.587689870691426
0.0,0.0,1.0,-0.22743428341454025
0.0,0.0,0.0,0.6246358384790138
0.0,0.0,0.0,1.222964148306367
0.0,1.0,0.0,1.718573344772199
1.0,1.0,0.0,-1.390804056151021
1.0,1.0,1.0,0.19493087064238315
1.0,1.0,1.0,1.6473886909186783
0.0,1.0,1.0,-0.21920074334355646
0.0,0.0,1.0,-1.4242973159107881
1.0,1.0,0.0,2.4597130033212524
0.0,1.0,1.0,-0.8378307081233223
0.0,1.0,0.0,-0.6530293009365489
0.0,1.0,0.0,1.5841225479032834
1.0,1.0,1.0,-2.663120041923699
0.0,0.0,1.0,-0.24546644831877823
1.0,0.0,0.0,1.2187043381386073
0.0,1.0,0.0,0.6356810644871173
1.0,0.0,1.0,0.4966410122239177
1.0,0.0,1.0,-1.518967972674516
1.0,1.0,1.0,1.4516333658653306
1.0,1.0,1.0,0.3918936487090782
1.0,1.0,1.0,0.0434510979617541
1.0,0.0,0.0,-1.1369367463187208
1.0,1.0,1.0,-1.5527353830014767
1.0,1.0,0.0,2.5591636199743695
1.0,0.0,1.0,1.0213563877190759
0.0,1.0,0.0,0.11919293293406681
1.0,0.0,1.0,-1.7826226438185362
0.0,0.0,0.0,-0.2831712960197992
1.0,0.0,1.0,-0.5679501031267263
0.0,0.0,0.0,-0.24296058952897492
0.0,0.0,1.0,-1.0569706124071543
1.0,0.0,0.0,0.7808175056575187
1.0,0.0,1.0,-1.9012027378862786
1.0,1.0,1.0,-0.11438263281148385
0.0,0.0,1.0,-2.030633936534682
0.0,0.0,1.0,-0.6831621980759353
0.0,0.0,0.0,2.1946932131845185
1.0,0.0,0.0,1.0550975338905344
1.0,0.0,1.0,-0.77629541224909
0.0,0.0,1.0,-2.7709160819622682
0.0,0.0,0.0,2.64565225195465
1.0,0.0,1.0,-0.44396872826713785
1.0,0.0,1.0,1.3327370141627206
1.0,0.0,1.0,0.09043425918725086
0.0,1.0,1.0,-1.17987849646553
1.0,1.0,1.0,0.900406693129465
1.0,1.0,1.0,-0.9917749408100588
1.0,1.0,0.0,0.2415785573007008
0.0,0.0,0.0,-1.1342883644299249
0.0,1.0,1.0,-0.14330067367077406
1.0,0.0,0.0,0.44771507907454766
0.0,0.0,0.0,0.37683058986946694
0.0,1.0,0.0,0.5952414924630183
0.0,0.0,0.0,0.15292859784344895
1.0,0.0,1.0,-0.36812144114425094
1.0,1.0,1.0,0.07094235473042058
1.0,0.0,1.0,-0.3346301517027405
0.0,0.0,0.0,0.48839227952398423
0.0,0.0,0.0,2.3340752307837405
0.0,1.0,1.0,0.26554121848840506
1.0,1.0,0.0,2.250950646795128
1.0,0.0,0.0,-0.03170029159141113
1.0,1.0,0.0,0.8385547754090636
0.0,1.0,0.0,-0.1310038091092409
1.0,0.0,0.0,-0.04232535613498474
1.0,1.0,0.0,0.6705213485140565
1.0,0.0,0.0,-1.1290351412664321
1.0,1.0,0.0,0.08878451691576378
1.0,0.0,1.0,-0.818433231418953
0.0,1.0,1.0,-1.0544422862953664
1.0,1.0,1.0,0.2977723234613297
1.0,0.0,1.0,0.09058252419924429
0.0,0.0,1.0,-0.23441895582107145
0.0,1.0,0.0,0.3710907508357816
0.0,1.0,1.0,-0.2643636670851612
0.0,0.0,0.0,0.8029629708328893
1.0,1.0,1.0,-0.2934355595579241
1.0,0.0,0.0,-0.13429651081434765
1.0,1.0,0.0,0.17296125980267552
1.0,0.0,0.0,-0.47113048247779604
0.0,0.0,0.0,0.1945867881806853
1.0,1.0,1.0,-0.7564106183792559
1.0,1.0,0.0,-0.10808071464357209
1.0,1.0,1.0,0.19330413580355987
0.0,1.0,0.0,-0.27612619310266295
0.0,1.0,0.0,0.8291517081547674
1.0,1.0,1.0,0.12361557347038489
1.0,0.0,0.0,-1.4026611002441896
1.0,0.0,0.0,-0.7998366812709726
1.0,0.0,0.0,0.18553639993113064
0.0,0.0,0.0,0.4651123661459798
1.0,0.0,1.0,0.17462063641332082
1.0,0.0,0.0,0.06666341996631903
1.0,1.0,0.0,2.1172645697128396
0.0,0.0,1.0,0.6192629972511913
0.0,0.0,1.0,-0.6721432173981899
1.0,0.0,1.0,-3.3514938711740734
0.0,0.0,0.0,0.77011187644553
1.0,1.0,0.0,0.22466856992979625
0.0,1.0,1.0,0.16767392713541288
0.0,1.0,1.0,-0.4522059796158303
1.0,1.0,1.0,-1.7094605301955712
0.0,1.0,0.0,0.7558351038817854
1.0,0.0,0.0,1.4096953124028964
0.0,0.0,0.0,-0.5213162095109433
0.0,0.0,0.0,0.2480301843157289
1.0,0.0,0.0,0.21439561380226965
0.0,0.0,0.0,0.19130992994441903
0.0,1.0,1.0,0.0008910150975639354
1.0,1.0,0.0,1.763014776359013
1.0,0.0,0.0,0.05471767144604748
1.0,0.0,0.0,0.10405966974809752
1.0,0.0,1.0,1.035037212340428
0.0,1.0,0.0,2.4004191157450454
0.0,1.0,0.0,-0.0425250492208403
0.0,0.0,1.0,0.047269242978403646
0.0,0.0,1.0,0.17657502759662028
0.0,1.0,0.0,3.0672385293429496
1.0,1.0,1.0,1.268801453097315
0.0,1.0,0.0,0.8838586737566668
0.0,0.0,1.0,-1.7482522341854665
1.0,0.0,1.0,-1.493395551662764
0.0,0.0,0.0,0.20711905492756447
0.0,1.0,0.0,-0.32636047967944243
0.0,0.0,1.0,-0.6708183436462957
0.0,0.0,1.0,0.41984197028916714
0.0,1.0,1.0,-0.16500480988489497
0.0,1.0,0.0,-0.055741138484919996
0.0,1.0,1.0,-0.7754590643465404
1.0,0.0,0.0,0.30656724271593944
0.0,0.0,0.0,0.2157879623487467
0.0,0.0,1.0,0.5960816383011303
0.0,0.0,0.0,0.23122464107632076
0.0,1.0,1.0,-0.6352728890161593
1.0,0.0,1.0,-0.3093659327205474
1.0,1.0,0.0,1.0898296487150683
1.0,0.0,0.0,-0.6119453793557865
0.0,0.0,1.0,-0.09023406635837201
0.0,1.0,0.0,-0.3203587970283306
0.0,0.0,1.0,0.1754849955451556
1.0,0.0,1.0,0.712688147450854
0.0,0.0,1.0,1.031737745100403
0.0,0.0,1.0,-0.05153217869451657
1.0,0.0,1.0,-3.2175588961084403
0.0,0.0,1.0,0.42024918686745477
0.0,1.0,1.0,1.3070115140072711
0.0,0.0,1.0,-2.0697441841421123
0.0,0.0,1.0,-0.2720462173453974
0.0,0.0,1.0,1.0514583666009514
1.0,0.0,1.0,-1.1284683089185135
0.0,1.0,0.0,-0.24579117598188854
1.0,0.0,0.0,0.2955799864217909
0.0,0.0,1.0,-1.2638781691681955
0.0,0.0,1.0,-3.0837408759223597
1.0,0.0,1.0,0.15792111315788634
1.0,1.0,1.0,-0.46608271426802783
0.0,0.0,0.0,1.0748903234402918
0.0,0.0,1.0,0.40438634768459547
0.0,0.0,0.0,-0.7654970015935697
0.0,0.0,0.0,0.20897132975578664
1.0,0.0,0.0,1.2136773249047783
1.0,0.0,1.0,-0.31526372196493585
0.0,0.0,0.0,-0.859176496423076
0.0,1.0,1.0,-0.5196812249903344
0.0,1.0,0.0,0.8333109910963842
0.0,1.0,1.0,0.2693227719689391
1.0,0.0,1.0,-0.8173388738291313
0.0,1.0,1.0,0.5953581472047944
1.0,0.0,1.0,-0.34464406197547354
1.0,1.0,0.0,-0.2559799110196449
1.0,1.0,0.0,-0.17773858278349608
0.0,1.0,1.0,-0.9691913796007808
1.0,1.0,1.0,0.299211767366285
0.0,0.0,1.0,-0.29730538124477984
0.0,0.0,0.0,-0.6310393185621459
0.0,0.0,1.0,-0.7195816388231175
1.0,0.0,0.0,1.2698649996454037
0.0,0.0,1.0,-1.5881703815985484
1.0,0.0,1.0,-1.8784047533215578
1.0,1.0,1.0,0.8263148623611857
0.0,0.0,1.0,-0.10508403739310958
1.0,0.0,0.0,1.447824636793853
1.0,0.0,1.0,-2.346937888585522
0.0,0.0,0.0,0.9270006696999811
0.0,0.0,1.0,-0.2546465211572923
0.0,1.0,0.0,2.159617679256755
0.0,1.0,1.0,0.10450764327672495
1.0,0.0,1.0,-1.800384597423935
1.0,1.0,0.0,-0.7859538595495107
0.0,1.0,0.0,-0.671724357919885
1.0,1.0,0.0,-0.044463419434570606
0.0,0.0,1.0,-0.0526919353853667
0.0,0.0,0.0,0.04242357184875429
1.0,0.0,1.0,-1.5068094658622906
1.0,1.0,1.0,0.10556484866162817
0.0,1.0,0.0,1.9423619113826718
1.0,1.0,0.0,4.188488287209512
0.0,1.0,1.0,-0.659976964449908
0.0,1.0,0.0,3.141788810213176
1.0,1.0,1.0,-2.228253301640653
0.0,1.0,1.0,0.08241733594647321
0.0,0.0,1.0,-1.6942239015094938
0.0,1.0,0.0,-0.37867624725477694
0.0,0.0,1.0,0.2534494337943414
1.0,0.0,1.0,0.16764447395192977
1.0,1.0,0.0,0.12339397918518956
1.0,0.0,1.0,-0.5873392149268675
0.0,1.0,0.0,-0.47504373323386323
0.0,0.0,0.0,0.47123353688788866
0.0,0.0,1.0,1.1910420423488048
0.0,1.0,1.0,0.6913307691100593
0.0,1.0,0.0,1.1518255608025807
1.0,0.0,0.0,-0.26038892082087217
1.0,1.0,0.0,-1.2886385768760735
1.0,0.0,1.0,-2.84485390152657
0.0,1.0,1.0,-0.21734259771111925
0.0,0.0,1.0,-1.5688973214693527
1.0,0.0,1.0,-0.027170472351155252
0.0,1.0,0.0,-0.43972119225661865
0.0,1.0,0.0,0.6769794212571054
0.0,0.0,1.0,0.04144005406023842
1.0,0.0,0.0,-0.7513798689706296
1.0,1.0,1.0,0.7618052108480831
0.0,1.0,0.0,0.3217305713932822
0.0,1.0,0.0,4.031531108053987
1.0,0.0,1.0,-0.9017156287414856
1.0,0.0,0.0,0.5116658414651114
1.0,1.0,0.0,1.9606552459113975
0.0,1.0,1.0,-0.7961046750063112
0.0,1.0,0.0,-0.13884744237046415
1.0,0.0,1.0,-2.3057495389170786
1.0,0.0,1.0,-4.264534654544214
0.0,1.0,0.0,-0.22605771912018963
0.0,0.0,1.0,-0.5700602281796091
0.0,0.0,1.0,-0.5956127900419378
0.0,1.0,0.0,-0.15341489990395002
1.0,1.0,0.0,1.224785380593754
1.0,0.0,1.0,-0.36839927031557584
1.0,0.0,1.0,-0.7474584589616685
1.0,1.0,0.0,1.44507340845462
0.0,0.0,1.0,0.28615110224290735
0.0,0.0,0.0,0.5984034431578851
1.0,1.0,0.0,2.244995429442611
1.0,1.0,0.0,0.5798472087477176
1.0,1.0,0.0,0.09454263661451547
0.0,1.0,0.0,0.08893133542993512
1.0,1.0,0.0,-0.7934226399923888
0.0,1.0,0.0,0.39805636426979213
0.0,1.0,0.0,-0.08302892225240052
1.0,0.0,1.0,-1.4966814709922986
1.0,1.0,1.0,-0.005503254535620813
0.0,1.0,0.0,0.7274281885060286
1.0,1.0,1.0,0.3845729756992897
1.0,0.0,0.0,0.12824768090351524
0.0,0.0,1.0,-1.6696985554133295
0.0,1.0,0.0,0.9080457564138861
1.0,0.0,1.0,-1.6776314037752027
1.0,0.0,1.0,-1.6709293001695267
0.0,0.0,0.0,-0.47048661983326956
1.0,1.0,1.0,0.04121899675595356
0.0,1.0,1.0,0.25740673381658263
0.0,1.0,0.0,0.014202588708732438
0.0,1.0,1.0,0.625994210203248
1.0,1.0,0.0,2.7412723075513616
1.0,1.0,0.0,-0.4473287936234375
0.0,0.0,1.0,0.5985119485812697
0.0,0.0,0.0,0.37435610422675963
1.0,1.0,1.0,-2.834833245907709
1.0,1.0,0.0,2.935856731330623
1.0,0.0,0.0,-1.507346727347548
0.0,1.0,0.0,0.3614518170703643
0.0,1.0,0.0,1.4256334053521231
0.0,1.0,1.0,-1.7466392558766055
1.0,0.0,0.0,0.6526630378959744
1.0,1.0,1.0,0.16782647378649157
1.0,0.0,1.0,-0.6773727553042396
0.0,0.0,1.0,-0.4622907664291218
0.0,1.0,0.0,0.3718825954258194
0.0,1.0,1.0,-0.3845451856109277
0.0,1.0,1.0,-1.9876954274077152
0.0,1.0,0.0,1.646183273008711
1.0,1.0,0.0,1.5979777138886848
1.0,1.0,1.0,-1.0842297922729012
0.0,0.0,1.0,-0.2702038703773816
0.0,0.0,1.0,-0.042761242180791484
0.0,0.0,0.0,2.695432461843084
1.0,1.0,0.0,1.0557772592622916
1.0,1.0,1.0,0.27798127042742976
1.0,0.0,0.0,0.3149549004233006
1.0,1.0,0.0,-1.9900991624482882
0.0,1.0,1.0,-0.5662381025549341
0.0,0.0,0.0,0.6170982111242137
0.0,1.0,0.0,1.4045541638438275
1.0,0.0,0.0,0.29082345902564527
1.0,1.0,0.0,-0.15272564441453723
1.0,1.0,0.0,0.3822127618818867
0.0,1.0,1.0,0.6446075204986261
0.0,1.0,0.0,-2.0450494906179473
1.0,1.0,0.0,-1.8053668668187528
0.0,1.0,0.0,-0.38326623706963375
0.0,0.0,1.0,-0.11598090782386325
1.0,0.0,0.0,-1.3341313126905752
1.0,0.0,0.0,-0.6436881254863908
0.0,0.0,0.0,-0.6200493482130865
0.0,0.0,1.0,-2.5315967030230038
0.0,0.0,0.0,-0.06263787585650993
0.0,1.0,1.0,-0.062420737511739786
1.0,1.0,0.0,0.07689721801180144
0.0,0.0,0.0,1.164268955412585
0.0,0.0,0.0,-0.8277770764136763
0.0,0.0,0.0,1.0033867058095587
0.0,1.0,0.0,1.4259726545919307
1.0,0.0,1.0,-2.4112049584870667
0.0,1.0,1.0,-0.24878871302277086
0.0,1.0,0.0,-0.6609772110017764
0.0,1.0,0.0,2.3866871262685887
1.0,1.0,0.0,0.5711848892169371
0.0,0.0,0.0,-0.6667224949815637
0.0,1.0,1.0,-1.689728736759074
1.0,0.0,0.0,-0.21260000623895725
0.0,0.0,1.0,0.34558290300559547
0.0,0.0,0.0,0.004316522718107678
0.0,0.0,1.0,-1.0679949323658946
0.0,1.0,0.0,1.073048246393094
1.0,1.0,1.0,0.06719313363815478
1.0,0.0,0.0,1.7162955124095733
1.0,0.0,1.0,1.0036105340139936
0.0,0.0,1.0,-0.21344606388333565
0.0,0.0,1.0,0.19914762758239044
0.0,1.0,1.0,0.17260813436697994
1.0,0.0,1.0,-3.704220283937194
1.0,0.0,1.0,0.053005493834949305
1.0,0.0,1.0,-2.4128810902471285
0.0,1.0,0.0,0.0350871819423758
0.0,1.0,1.0,0.8757260149013929
0.0,0.0,0.0,0.06418731857159744
0.0,0.0,1.0,-1.5581823593871276
1.0,1.0,0.0,3.0989669610694865
1.0,1.0,0.0,-0.8729244374441818
1.0,1.0,0.0,-0.4677461438598431
0.0,1.0,0.0,1.1115773918609493
0.0,1.0,0.0,-0.11849593508586574
1.0,1.0,0.0,0.2404864273017407
1.0,1.0,1.0,0.7920348747967269
0.0,0.0,1.0,-1.0886404377348355
1.0,1.0,0.0,1.0602475598211494
0.0,0.0,0.0,0.43815563256942314
0.0,0.0,1.0,-1.1071967270950231
1.0,0.0,0.0,1.0037945762124432
1.0,0.0,0.0,-0.5091956675319058
1.0,0.0,1.0,0.6192204743349031
0.0,0.0,0.0,1.6813938355133657
1.0,0.0,1.0,-0.34683567852670194
1.0,1.0,0.0,0.10385604661285631
0.0,0.0,1.0,-2.6747723205439353
0.0,1.0,0.0,-1.6748042886194114
1.0,0.0,1.0,-0.017312647711670223
1.0,1.0,0.0,0.23763632387828018
0.0,1.0,1.0,1.5554475482415597
1.0,0.0,0.0,0.20188795905971482
0.0,0.0,1.0,-2.1291097342330803
0.0,0.0,1.0,-0.7323771567662759
0.0,0.0,0.0,2.8658640658768846
0.0,0.0,0.0,1.9555601328393997
1.0,0.0,1.0,0.3080048140910302
1.0,0.0,0.0,0.6275511807250886
1.0,1.0,1.0,-0.9130409311825686
0.0,0.0,0.0,-2.426744852807812
1.0,1.0,1.0,-4.480157431477048
0.0,0.0,0.0,1.4646821599279407
1.0,0.0,0.0,0.5911304002321601
1.0,0.0,1.0,-0.4905742707583542
1.0,0.0,1.0,0.5033743736538081
0.0,0.0,1.0,0.4517666004757981
0.0,0.0,0.0,-0.04445382289203449
0.0,0.0,1.0,-0.862217068258723
1.0,1.0,1.0,-1.1885615733173538
1.0,0.0,0.0,1.1534745527461814
0.0,0.0,1.0,-0.845701460104728
0.0,1.0,1.0,0.5790739630383004
0.0,1.0,1.0,0.1157641081417435
0.0,1.0,1.0,-0.7564983885891458
1.0,0.0,0.0,-1.4275023215830023
1.0,1.0,1.0,-1.1480705654589014
0.0,1.0,0.0,-0.6104726870947518
0.0,0.0,0.0,0.8347874174833645
0.0,1.0,1.0,0.18216121240111283
0.0,1.0,1.0,-1.7992015546852107
0.0,1.0,1.0,0.13922610861279702
0.0,0.0,1.0,2.1712729553759957
1.0,1.0,0.0,0.4312139663648699
0.0,1.0,0.0,1.9685582072136616
1.0,1.0,1.0,-0.6763632864350408
1.0,0.0,0.0,-1.3501502898604532
1.0,0.0,0.0,-0.05043764403427438
